#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0552B,92400,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",1350.0,,1350.0,8410.3,
0552B,92400,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,,,,1123.5,
0552B,92400,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,10000.0,,10000.0,8059.59,
0552B,92400,21000,REPAR/MANTEN. INFR ESTRUCTURA Y BIENES NATURALES,7500.0,,7500.0,6010.0,
0552B,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,5365.0,,5365.0,4355.74,
0552B,92400,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,1700.0,,1700.0,,
0552B,92400,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,450.0,,450.0,741.1,
0552B,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,,
0552B,92400,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",450.0,,450.0,,
0552B,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2907.0,,2907.0,3641.46,
0552B,92400,22104,VESTUARIO,1350.0,,1350.0,,
0552B,92400,22109,ÚTILES Y HERRAMIENTAS,1485.0,,1485.0,,
0552B,92400,22199,OTROS SUMINISTROS,500.0,,500.0,50.0,
0552B,92400,22300,GASTOS DE TRANSPORTES,12500.0,,12500.0,11261.94,
0552B,92400,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1215.0,,1215.0,810.0,
0552B,92400,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,,,,1150.0,
0552B,92400,22602,PUBLICIDAD Y PROPAGANDA,4790.0,,4790.0,4706.61,
0552B,92400,22603,PUBLICACIÓN EN DIARIOS OFICIALES,,,,632.69,
0552B,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,87450.0,,87450.0,58380.36,
0552B,92400,22699,OTROS GASTOS DIVERSOS,50000.0,-4059.26,45940.74,31030.61,
0552B,92400,22700,LIMPIEZA Y ASEO,2200.0,,2200.0,327.0,
0552B,92400,22701,SEGURIDAD,2000.0,,2000.0,9705.99,
0552B,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,2250.0,,2250.0,,
0552B,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,300.0,,300.0,124.28,
0552B,92400,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,,1380.3,1380.3,1380.3,
0552B,92400,62500,MOBILIARIO,,2295.15,2295.15,2295.15,
0552B,92400,78000,"TRANSF. CAPITAL FAMILIAS, INSTIT. NO LUCR",,383.81,383.81,383.81,
0552C,23100,20200,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,24300.0,,24300.0,21461.2,
0552C,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,8.0,
0552C,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,14.0,
0552C,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,,,,14.0,
0552C,23100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,,,,88.36,
0552C,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,300.0,,300.0,265.0,
0552C,23100,22699,OTROS GASTOS DIVERSOS,5700.0,,5700.0,8055.25,
0552C,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,750.0,,750.0,774.23,
0552C,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,9000.0,,9000.0,9000.0,
0552C,32301,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",100.0,,100.0,,
0552C,32301,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,100.0,,100.0,,
0552C,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,50.0,,50.0,,
0552C,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,800.0,,800.0,720.0,
0552C,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,200.0,,200.0,,
0552C,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,700.0,,700.0,375.25,
0552C,32301,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,1990.0,
0552C,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,1700.0,,1700.0,,
0552C,32301,22699,OTROS GASTOS DIVERSOS,12000.0,,12000.0,14978.2,
0552C,92400,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,3712.0,
0552C,92400,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,,,,4489.72,
0552C,92400,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,,,,2984.58,
0552C,92400,21000,REPAR/MANTEN. INFR ESTRUCTURA Y BIENES NATURALES,,,,8000.0,
0552C,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,200.0,,200.0,,
0552C,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,400.0,,400.0,999.64,
0552C,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2000.0,,2000.0,,
0552C,92400,22100,ENERGÍA ELÉCTRICA,,,,831.85,
0552C,92400,22104,VESTUARIO,500.0,,500.0,,
0552C,92400,22199,OTROS SUMINISTROS,10000.0,,10000.0,3111.68,
0552C,92400,22300,GASTOS DE TRANSPORTES,12000.0,,12000.0,5500.0,
0552C,92400,22602,PUBLICIDAD Y PROPAGANDA,2000.0,,2000.0,5423.2,
0552C,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,81700.0,50000.0,131700.0,119407.73,
0552C,92400,22699,OTROS GASTOS DIVERSOS,38500.0,,38500.0,25626.07,
0552C,92400,22701,SEGURIDAD,12000.0,,12000.0,15136.99,
0552C,92400,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,6000.0,,6000.0,4119.0,
0552D,23100,20200,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,360.0,,360.0,360.0,
0552D,23100,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,4146.0,,4146.0,4133.81,
0552D,23100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,497.91,
0552D,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,1000.0,
0552D,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,1000.0,
0552D,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,2000.0,,2000.0,1197.8,
0552D,23100,22602,PUBLICIDAD Y PROPAGANDA,,,,155.15,
0552D,23100,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,13000.0,,13000.0,2311.2,
0552D,23100,22699,OTROS GASTOS DIVERSOS,,,,9724.24,
0552D,23100,22701,SEGURIDAD,807.0,,807.0,812.02,
0552D,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,600.0,,600.0,1278.55,
0552D,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,12000.0,,12000.0,12000.0,
0552D,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,300.0,,300.0,,
0552D,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,500.0,,500.0,,
0552D,32301,22300,GASTOS DE TRANSPORTES,1500.0,,1500.0,,
0552D,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,8029.01,,8029.01,,
0552D,32301,22699,OTROS GASTOS DIVERSOS,2000.0,,2000.0,12323.97,
0552D,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,220.99,,220.99,216.0,
0552D,92400,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,48469.31,
0552D,92400,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,3128.5,,3128.5,2887.64,
0552D,92400,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,,,,,
0552D,92400,21000,REPAR/MANTEN. INFR ESTRUCTURA Y BIENES NATURALES,20000.0,,20000.0,9354.06,
0552D,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,8000.0,,8000.0,7700.93,
0552D,92400,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",200.0,,200.0,3511.31,
0552D,92400,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,300.0,,300.0,,
0552D,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,758.34,
0552D,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,500.0,,500.0,271.71,
0552D,92400,22104,VESTUARIO,1500.0,,1500.0,1804.66,
0552D,92400,22109,ÚTILES Y HERRAMIENTAS,1000.0,,1000.0,,
0552D,92400,22110,PRODUCTOS DE LIMPIEZA Y ASEO,,,,229.56,
0552D,92400,22199,OTROS SUMINISTROS,,,,6628.08,
0552D,92400,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,8208.03,
0552D,92400,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1000.0,,1000.0,65.0,
0552D,92400,22602,PUBLICIDAD Y PROPAGANDA,4000.0,,4000.0,9121.99,
0552D,92400,22603,PUBLICACIÓN EN DIARIOS OFICIALES,,,,632.69,
0552D,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,91258.5,100000.0,191258.5,124845.19,
0552D,92400,22698,OTROS GASTOS DIVERSOS. SOCIEDAD GNRAL. DE AUTORES,1000.0,,1000.0,,
0552D,92400,22699,OTROS GASTOS DIVERSOS,2000.0,54790.0,56790.0,19882.01,
0552D,92400,22701,SEGURIDAD,2000.0,,2000.0,28543.64,
0552D,92400,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,1879.99,
0552D,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,90000.0,,90000.0,71360.69,
0552D,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,150.0,,150.0,9.36,
0552D,92400,62500,MOBILIARIO,5000.0,,5000.0,4980.02,
0552E,23100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,125.0,,125.0,,
0552E,23100,20200,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,4331.12,,4331.12,,
0552E,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,405.0,,405.0,,
0552E,23100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,405.0,,405.0,,
0552E,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,450.0,,450.0,,
0552E,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1215.0,,1215.0,,
0552E,23100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,810.0,,810.0,,
0552E,23100,22300,GASTOS DE TRANSPORTES,3240.0,,3240.0,,
0552E,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1215.0,,1215.0,947.64,
0552E,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",900.0,,900.0,,
0552E,23100,22699,OTROS GASTOS DIVERSOS,6570.0,,6570.0,15262.83,
0552E,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,810.0,,810.0,,
0552E,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,2025.0,,2025.0,1584.22,
0552E,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,13500.0,,13500.0,13440.0,
0552E,32301,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,75.0,,75.0,,
0552E,32301,20200,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,900.0,,900.0,,
0552E,32301,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,630.0,,630.0,,
0552E,32301,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,202.5,,202.5,758.63,
0552E,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,562.5,,562.5,,
0552E,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,360.0,,360.0,,
0552E,32301,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",540.0,,540.0,,
0552E,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,202.5,,202.5,,
0552E,32301,22109,ÚTILES Y HERRAMIENTAS,810.0,,810.0,,
0552E,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,360.0,,360.0,250.54,
0552E,32301,22300,GASTOS DE TRANSPORTES,2250.0,,2250.0,2000.0,
0552E,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",864.41,,864.41,,
0552E,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,1994.4,,1994.4,,
0552E,32301,22699,OTROS GASTOS DIVERSOS,8100.0,,8100.0,16156.06,
0552E,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,810.0,,810.0,,
0552E,32301,23020,DIETAS DEL PERSONAL NO DIRECTIVO,360.0,,360.0,,
0552E,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,270.0,,270.0,,
0552E,92400,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,725.0,,725.0,,
0552E,92400,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",540.0,,540.0,6992.57,
0552E,92400,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,,,,428.0,
0552E,92400,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,,,,470.78,
0552E,92400,21000,REPAR/MANTEN. INFR ESTRUCTURA Y BIENES NATURALES,810.0,,810.0,,
0552E,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1620.0,,1620.0,6675.29,
0552E,92400,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,225.0,,225.0,113.42,
0552E,92400,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,360.0,,360.0,,
0552E,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,315.0,,315.0,,
0552E,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1620.0,,1620.0,2999.87,
0552E,92400,22104,VESTUARIO,3600.0,,3600.0,,
0552E,92400,22199,OTROS SUMINISTROS,7650.0,,7650.0,7791.81,
0552E,92400,22201,COMUNICACIONES POSTALES,45.0,,45.0,,
0552E,92400,22300,GASTOS DE TRANSPORTES,13000.0,,13000.0,6597.4,
0552E,92400,22400,PRIMAS DE SEGUROS,180.0,,180.0,,
0552E,92400,22602,PUBLICIDAD Y PROPAGANDA,3060.0,,3060.0,6462.92,
0552E,92400,22606,"REUNIONES, CONFERENCIAS Y CURSOS",450.0,,450.0,,
0552E,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,62718.47,8500.0,71218.47,86584.12,
0552E,92400,22698,OTROS GASTOS DIVERSOS. SOCIEDAD GNRAL. DE AUTORES,450.0,,450.0,,
0552E,92400,22699,OTROS GASTOS DIVERSOS,52596.64,,52596.64,20330.58,
0552E,92400,22700,LIMPIEZA Y ASEO,432.77,,432.77,,
0552E,92400,22701,SEGURIDAD,1080.0,,1080.0,4131.36,
0552E,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1035.0,,1035.0,,
0552E,92400,23020,DIETAS DEL PERSONAL NO DIRECTIVO,450.0,,450.0,,
0552E,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,630.0,,630.0,117.43,
0552E,92400,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",4250.0,-4250.0,,,
0552E,92400,62100,TERRENOS Y BIENES NATURALES,2500.0,,2500.0,,
0552E,92400,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,6000.0,,6000.0,,
0552E,92400,62300,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",3000.0,,3000.0,,
0552E,92400,62500,MOBILIARIO,3000.0,,3000.0,,
0552E,92400,62600,EQUIPOS PARA PROCESOS DE INFORMACIÓN,5000.0,,5000.0,,
0552E,92404,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,100.0,,100.0,,
0552E,92404,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,3093.16,
0552E,92404,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,720.0,,720.0,,
0552E,92404,22110,PRODUCTOS DE LIMPIEZA Y ASEO,360.0,,360.0,,
0552E,92404,22400,PRIMAS DE SEGUROS,900.0,,900.0,286.61,
0552E,92404,22606,"REUNIONES, CONFERENCIAS Y CURSOS",450.0,,450.0,,
0552E,92404,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,1800.0,,1800.0,,
0552E,92404,22699,OTROS GASTOS DIVERSOS,1800.0,,1800.0,,
0552E,92404,22700,LIMPIEZA Y ASEO,450.0,,450.0,,
0552E,92404,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,900.0,,900.0,,
0552E,92404,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",4250.0,-4250.0,,,
0552E,92404,62500,MOBILIARIO,3000.0,,3000.0,,
0552E,92404,62600,EQUIPOS PARA PROCESOS DE INFORMACIÓN,4000.0,,4000.0,3168.3,
0650A,17000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,12771.96,
0650A,17000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,,
0650A,17000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,9242.02,,9242.02,5613.29,
0650A,17000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,12236.16,,12236.16,4801.3,
0650A,17000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,26611.2,,26611.2,13233.42,
0650A,17000,12300,RESIDENCIA PERSONAL FUNCIONARIO,3740.88,,3740.88,1975.47,
0650A,17000,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,69148.96,,69148.96,70502.56,
0650A,17000,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,162499.24,,162499.24,183238.99,
0650A,43200,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,66616.66,3000.0,69616.66,68336.25,
0650A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,53980.68,,53980.68,24293.41,
0650B,43200,44900,OTRAS SUBV. A ENTES PÚBL. Y SOC. MERCANTILES DEL AYTO.,1200000.0,,1200000.0,1200000.0,
0651B,17000,20200,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,49000.0,,49000.0,,
0651B,17000,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",9000.0,,9000.0,4750.8,
0651B,17000,20900,CÁNONES,22000.0,,22000.0,19400.92,
0651B,17000,21000,REPAR/MANTEN. INFR ESTRUCTURA Y BIENES NATURALES,35000.0,-12731.05,22268.95,23992.4,
0651B,17000,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,35000.0,,35000.0,,
0651B,17000,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",,,,1502.28,
0651B,17000,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,173.03,,173.03,,
0651B,17000,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",400.0,,400.0,100.0,
0651B,17000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3000.0,-2262.0,738.0,818.1,
0651B,17000,22199,OTROS SUMINISTROS,6000.0,,6000.0,11663.06,
0651B,17000,22300,GASTOS DE TRANSPORTES,,,,4069.25,
0651B,17000,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,,,,,
0651B,17000,22602,PUBLICIDAD Y PROPAGANDA,45000.0,,45000.0,40536.26,
0651B,17000,22606,"REUNIONES, CONFERENCIAS Y CURSOS",12000.0,-10888.7,1111.3,5078.25,
0651B,17000,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,18000.0,,18000.0,33466.59,
0651B,17000,22699,OTROS GASTOS DIVERSOS,58000.0,,58000.0,48105.47,
0651B,17000,22700,LIMPIEZA Y ASEO,2327012.51,,2327012.51,2315698.03,
0651B,17000,22701,SEGURIDAD,,,,9930.04,
0651B,17000,22703,SERVICIOS POSTALES Y MENSAJERÍA,500.0,,500.0,,
0651B,17000,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,20000.0,,20000.0,55171.32,
0651B,17000,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,359914.46,,359914.46,370052.19,
0651B,17000,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,19.5,
0651B,17000,23020,DIETAS DEL PERSONAL NO DIRECTIVO,,,,394.78,
0651B,17000,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,168.28,
0651B,17000,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,,,,288.12,
0651B,17000,60900,OTRAS INVERSIONES NUEVAS EN INFR EST. Y BIENES DE USO GNRAL.,,18118.9,18118.9,18118.28,
0651C,43000,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,3900.0,,3900.0,,
0651C,43000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2000.0,,2000.0,1691.89,
0651C,43000,22300,GASTOS DE TRANSPORTES,100.0,,100.0,,
0651C,43000,22602,PUBLICIDAD Y PROPAGANDA,4500.0,,4500.0,944.7,
0651C,43000,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,2000.0,,2000.0,,
0651C,43000,22699,OTROS GASTOS DIVERSOS,62000.0,,62000.0,52445.16,
0651C,43000,22701,SEGURIDAD,500.0,,500.0,4807.81,
0651C,43000,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,1100.0,,1100.0,14969.3,
0651C,43000,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,,,,98.3,
0651C,43000,48900,OTRAS TRANSFERENCIAS A FAMILIAS E INSTIT. SIN FINES DE LUCRO,3000.0,,3000.0,,
0651C,43000,48930,OTRAS TRANSFERENCIAS CRUZ ROJA ESP. AYUDA EMERG. HAITI,17000.0,-17000.0,,,
0651C,43000,48932,"OTRAS TRANSFERENCIAS """"REAL CLUB NÁUTICO DE GRAN CANARIA""""",,17000.0,17000.0,17000.0,
0750A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,58902.6,,58902.6,26508.27,
0750A,92000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,15008.6,,15008.6,13308.6,
0750A,92000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,,
0750A,92000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,60481.68,,60481.68,58297.62,
0750A,92000,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,,
0750A,92000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,38630.84,,38630.84,41367.14,
0750A,92000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,52057.92,,52057.92,42357.3,
0750A,92000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,104267.52,-6063.78,98203.74,87177.22,
0750A,92000,12300,RESIDENCIA PERSONAL FUNCIONARIO,14461.2,,14461.2,11418.23,
0750A,92000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,17194.98,
0750A,92000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,18812.88,
0750A,92000,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,60004.08,,60004.08,65307.81,
0750A,93100,10100,RETRIBUCIONES BÁSICAS PERSONAL DIRECTIVO,302474.12,,302474.12,123130.35,
0750A,93100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,73343.0,,73343.0,50765.86,
0750A,93100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,70746.56,,70746.56,60199.2,
0750A,93100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,155524.32,,155524.32,118245.87,
0750A,93100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,122165.18,,122165.18,134925.94,
0750A,93100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,164599.2,,164599.2,131624.06,
0750A,93100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,342558.72,-58685.32,283873.4,275293.25,
0750A,93100,12300,RESIDENCIA PERSONAL FUNCIONARIO,45356.4,,45356.4,35637.54,
0750A,93100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,52035.94,
0750A,93100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,54668.41,
0750A,93100,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,496251.74,,496251.74,478111.11,
0750A,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,500.0,,500.0,,
0750A,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,-500.0,500.0,,
0750A,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,-500.0,500.0,,
0750A,93100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",3000.0,,3000.0,7867.18,
0750A,93100,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,75500.0,-57000.0,18500.0,3697.92,
0750A,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,3000.0,,3000.0,,
0750A,93100,23010,DIETAS DEL PERSONAL DIRECTIVO,1500.0,-1500.0,,,
0750A,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,,,,1031.23,
0750A,93100,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,1500.0,-1500.0,,,
0750A,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,,,,1619.02,
0750A,93100,64100,GASTOS EN APLICACIONES INFORMÁTICAS,8000.0,17000.0,25000.0,3322.35,
0750A,93200,10100,RETRIBUCIONES BÁSICAS PERSONAL DIRECTIVO,58361.76,,58361.76,102455.39,
0750A,93200,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,60325.8,,60325.8,36598.68,
0750A,93200,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,77546.56,,77546.56,46031.04,
0750A,93200,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,599436.32,,599436.32,184528.47,
0750A,93200,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,84201.0,,84201.0,17857.65,
0750A,93200,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,19744.92,,19744.92,19744.92,
