#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0550C,16300,22700,LIMPIEZA Y ASEO,2219.42,,2219.42,2219.42,
0550C,16300,22701,SEGURIDAD,140469.33,,140469.33,84374.88,
0550C,16300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,8010729.39,1449953.54,9460682.93,9149741.15,
0550C,16300,23010,DIETAS DEL PERSONAL DIRECTIVO,250.0,,250.0,,
0550C,16300,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,250.0,,250.0,,
0550C,16300,35200,INTERESES DE DEMORA,300.0,,300.0,,
0550C,16300,63300,"REPOSICIÓN DE MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",1750.0,,1750.0,1048.95,
0550C,16301,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,382683.1,,382683.1,94158.69,
0550C,16301,13001,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,16111.13,-11811.8,4299.33,249.24,
0550C,16301,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,551484.07,,551484.07,199065.48,
0550C,16301,13004,PREVISIÓN PAGO DE SENTENCIAS JURISD. LABORAL,76000.0,,76000.0,21444.92,
0550C,16301,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,271930.2,,271930.2,237101.08,
0550C,16301,13101,SUSTITUCIONES I.T. LABORALES,4214.64,,4214.64,4294.35,
0550C,16301,13102,RETRIBUCIONES PERSONAL LABORAL TEMPORAL. OTROS PROYECTOS,181286.8,,181286.8,462264.97,
0550C,16301,16000,SEGURIDAD SOCIAL,494604.1,,494604.1,,
0550C,16301,16205,SEGUROS,520.0,,520.0,,
0550C,16301,16206,AYUDA ESCOLAR,2235.72,,2235.72,,
0550D,16500,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,9316.02,
0550D,16500,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,5629.8,,5629.8,3940.86,
0550D,16500,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,6813.36,,6813.36,3442.7,
0550D,16500,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,9988.8,,9988.8,6992.16,
0550D,16500,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,19638.36,,19638.36,13746.85,
0550D,16500,12300,RESIDENCIA PERSONAL FUNCIONARIO,2058.48,,2058.48,1440.94,
0550D,16500,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,408063.36,,408063.36,317969.85,
0550D,16500,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,433901.28,,433901.28,387252.13,
0550D,16500,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,172686.12,,172686.12,164909.63,
0550D,16500,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,586578.36,-29693.01,556885.35,524992.36,
0550D,16500,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,5280.96,,5280.96,4141.06,
0550D,16500,15004,PRODUCTIVIDAD PERSONAL LABORAL,72317.28,,72317.28,63248.82,
0550D,16500,21400,REPAR/MANTEN. ELEMENTOS DE TRANSPORTE,13000.0,-3228.24,9771.76,,
0550D,16500,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,343.34,
0550D,16500,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1500.0,,1500.0,1401.49,
0550D,16500,22100,ENERGÍA ELÉCTRICA,6500000.0,,6500000.0,5497270.68,
0550D,16500,22104,VESTUARIO,14000.0,,14000.0,14136.0,
0550D,16500,22109,ÚTILES Y HERRAMIENTAS,2500.0,,2500.0,2499.52,
0550D,16500,22199,OTROS SUMINISTROS,274050.0,,274050.0,273907.46,
0550D,16500,22699,OTROS GASTOS DIVERSOS,2000.0,,2000.0,440.0,
0550D,16500,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,583527.0,,583527.0,609326.95,
0550D,16500,62300,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",3000.0,,3000.0,2997.51,
0550D,32100,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,,1092.51,1092.51,1019.98,
0550E,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,,,,
0550E,92400,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,,,12717.51,
0550E,92400,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,10548.78,
0550E,92400,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,,17280.48,17280.48,
0550E,92400,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,5914.92,,5914.92,5671.53,
0550E,92400,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,12851.16,,12851.16,6425.62,
0550E,92400,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,18392.28,,18392.28,21018.9,
0550E,92400,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,30372.12,,30372.12,29088.07,
0550E,92400,12300,RESIDENCIA PERSONAL FUNCIONARIO,4456.8,,4456.8,4316.6,
0550E,92400,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,250626.0,15800.0,266426.0,243858.6,
0550E,92400,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,108313.8,,108313.8,96493.84,
0550E,92400,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,8870.16,1.0,8871.16,8870.19,
0550E,92400,21500,REPAR/MANTEN. MOBILIARIO,200.0,,200.0,4451.78,
0550E,92400,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,200.0,,200.0,,
0550E,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2000.0,,2000.0,2627.82,
0550E,92400,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",400.0,,400.0,,
0550E,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3000.0,,3000.0,895.43,
0550E,92400,22105,PRODUCTOS ALIMENTICIOS,500.0,,500.0,,
0550E,92400,22201,COMUNICACIONES POSTALES,200.0,,200.0,,
0550E,92400,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,,
0550E,92400,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,2000.0,,2000.0,,
0550E,92400,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,1500.0,,1500.0,,
0550E,92400,22602,PUBLICIDAD Y PROPAGANDA,4000.0,,4000.0,,
0550E,92400,22606,"REUNIONES, CONFERENCIAS Y CURSOS",10000.0,,10000.0,,
0550E,92400,22699,OTROS GASTOS DIVERSOS,8000.0,,8000.0,24358.98,
0550E,92400,22701,SEGURIDAD,5000.0,,5000.0,,
0550E,92400,22703,SERVICIOS POSTALES Y MENSAJERÍA,3000.0,,3000.0,,
0550E,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,10000.0,,10000.0,,
0550E,92400,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,3000.0,,3000.0,,
0550E,92400,23020,DIETAS DEL PERSONAL NO DIRECTIVO,2500.0,,2500.0,,
0550E,92400,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,3000.0,,3000.0,,
0550E,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,2500.0,,2500.0,112.5,
0550F,16900,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,,17280.48,17280.48,
0550F,16900,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,5541.84,,5541.84,5305.05,
0550F,16900,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,7467.36,,7467.36,3710.93,
0550F,16900,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,10013.88,,10013.88,10013.88,
0550F,16900,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,14963.52,,14963.52,14963.52,
0550F,16900,12300,RESIDENCIA PERSONAL FUNCIONARIO,2774.4,,2774.4,2774.4,
0550F,16900,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,44049.12,,44049.12,41151.92,
0550F,16900,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,27854.16,,27854.16,19927.6,
0550F,16900,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,4625.28,,4625.28,4625.28,
0550F,16900,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,900.0,,900.0,725.3,
0550F,16900,22699,OTROS GASTOS DIVERSOS,1000.0,,1000.0,113.91,
0550F,16900,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1128500.0,141746.09,1270246.09,1194740.31,
0550F,16900,23020,DIETAS DEL PERSONAL NO DIRECTIVO,900.0,,900.0,,
0550F,16900,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,,
0551A,16400,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,1042.67,,1042.67,1166.57,
0551A,16400,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,347.61,
0551A,16400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,66.45,
0551A,16400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,538.65,,538.65,,
0551A,16400,22699,OTROS GASTOS DIVERSOS,204961.52,1402158.91,1607120.43,1607120.43,
0551A,16400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,384.75,,384.75,381.31,
0552A,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1000.0,410.51,1410.51,6257.01,
0552A,23100,21500,REPAR/MANTEN. MOBILIARIO,450.0,,450.0,461.17,
0552A,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,,
0552A,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,,,,1805.27,
0552A,23100,22300,GASTOS DE TRANSPORTES,1000.0,,1000.0,,
0552A,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1350.0,,1350.0,1323.81,
0552A,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",2000.0,,2000.0,,
0552A,23100,22699,OTROS GASTOS DIVERSOS,8131.6,,8131.6,6851.64,
0552A,23100,22701,SEGURIDAD,5000.0,,5000.0,2593.21,
0552A,23100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,500.0,,500.0,,
0552A,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,3150.0,,3150.0,4200.0,
0552A,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,11542.5,,11542.5,11517.0,
0552A,32301,21500,REPAR/MANTEN. MOBILIARIO,1200.0,,1200.0,796.59,
0552A,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,,,,62.66,
0552A,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1400.0,,1400.0,1214.14,
0552A,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1800.0,,1800.0,3510.8,
0552A,32301,22104,VESTUARIO,,,,,
0552A,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,600.0,,600.0,274.7,
0552A,32301,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,4483.0,
0552A,32301,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,800.0,,800.0,,
0552A,32301,22602,PUBLICIDAD Y PROPAGANDA,500.0,,500.0,450.0,
0552A,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",2598.0,,2598.0,9555.0,
0552A,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,500.0,,500.0,,
0552A,32301,22699,OTROS GASTOS DIVERSOS,15824.62,,15824.62,6547.2,
0552A,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,257.5,,257.5,257.44,
0552A,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,600.0,,600.0,,
0552A,92002,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0552A,92002,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,-6456.18,2184.06,2184.06,
0552A,92002,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,6581.64,
0552A,92002,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,8208.12,-3156.36,5051.76,5246.25,
0552A,92002,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,11319.96,-2790.22,8529.74,4865.49,
0552A,92002,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,14367.0,-3942.64,10424.36,10424.36,
0552A,92002,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,23810.28,-5769.2,18041.08,18040.84,
0552A,92002,12300,RESIDENCIA PERSONAL FUNCIONARIO,4079.52,-1036.55,3042.97,3042.97,
0552A,92002,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,10887.36,,10887.36,12155.89,
0552A,92002,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,10079.04,3800.0,13879.04,13648.16,
0552A,92002,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,43029.6,,43029.6,40015.61,
0552A,92002,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,247243.8,,247243.8,231588.07,
0552A,92002,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,7042.8,-1592.06,5450.74,5451.16,
0552A,92002,15004,PRODUCTIVIDAD PERSONAL LABORAL,1679.88,,1679.88,1532.97,
0552A,92400,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,73500.0,,73500.0,69278.1,
0552A,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,40351.75,56.7,40408.45,3093.71,
0552A,92400,21500,REPAR/MANTEN. MOBILIARIO,500.0,,500.0,,
0552A,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,,
0552A,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3000.0,,3000.0,3000.0,
0552A,92400,22104,VESTUARIO,1500.0,,1500.0,,
0552A,92400,22109,ÚTILES Y HERRAMIENTAS,1000.0,,1000.0,,
0552A,92400,22199,OTROS SUMINISTROS,500.0,,500.0,,
0552A,92400,22300,GASTOS DE TRANSPORTES,30000.0,,30000.0,26920.66,
0552A,92400,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,100.0,,100.0,,
0552A,92400,22602,PUBLICIDAD Y PROPAGANDA,200.0,,200.0,137.76,
0552A,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,43500.0,,43500.0,62099.97,
0552A,92400,22699,OTROS GASTOS DIVERSOS,50000.0,,50000.0,92261.76,
0552A,92400,22701,SEGURIDAD,16000.0,59776.14,75776.14,61249.84,
0552A,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1107.92,,1107.92,272.63,
0552A,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1500.0,,1500.0,1275.0,
0552A,92400,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",2080.0,,2080.0,2080.0,
0552A,92400,62500,MOBILIARIO,,444.15,444.15,444.15,
0552B,23100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,900.0,,900.0,,
0552B,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,405.0,,405.0,235.35,
0552B,23100,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",450.0,,450.0,,
0552B,23100,21500,REPAR/MANTEN. MOBILIARIO,810.0,,810.0,720.08,
0552B,23100,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,405.0,,405.0,294.0,
0552B,23100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",405.0,,405.0,,
0552B,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1620.0,,1620.0,671.01,
0552B,23100,22300,GASTOS DE TRANSPORTES,7290.0,,7290.0,,
0552B,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1890.0,,1890.0,2501.6,
0552B,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",5670.0,,5670.0,3612.84,
0552B,23100,22699,OTROS GASTOS DIVERSOS,7470.0,,7470.0,3200.0,
0552B,23100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,7845.0,,7845.0,,
0552B,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,,
0552B,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1215.0,,1215.0,750.0,
0552B,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,13500.0,,13500.0,13500.0,
0552B,32301,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,450.0,,450.0,,
0552B,32301,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,648.0,,648.0,,
0552B,32301,21500,REPAR/MANTEN. MOBILIARIO,450.0,,450.0,,
0552B,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,450.0,,450.0,70.27,
0552B,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,,
0552B,32301,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",400.0,,400.0,1500.0,
0552B,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,400.0,,400.0,,
0552B,32301,22104,VESTUARIO,360.0,,360.0,,
0552B,32301,22109,ÚTILES Y HERRAMIENTAS,630.0,,630.0,,
0552B,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,450.0,,450.0,,
0552B,32301,22199,OTROS SUMINISTROS,630.0,,630.0,,
0552B,32301,22300,GASTOS DE TRANSPORTES,2412.0,,2412.0,3000.0,
0552B,32301,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1500.0,,1500.0,,
0552B,32301,22602,PUBLICIDAD Y PROPAGANDA,,,,,
0552B,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",810.0,,810.0,,
0552B,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,6300.0,,6300.0,19881.2,
0552B,32301,22699,OTROS GASTOS DIVERSOS,7360.0,-262.5,7097.5,1449.6,
0552B,32301,22701,SEGURIDAD,810.0,,810.0,,
0552B,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,5633.0,,5633.0,,
0552B,32301,23020,DIETAS DEL PERSONAL NO DIRECTIVO,450.0,,450.0,,
0552B,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,450.0,,450.0,,
0552B,32301,62500,MOBILIARIO,,99.75,99.75,99.75,
0552B,32301,62600,EQUIPOS PARA PROCESOS DE INFORMACIÓN,,162.75,162.75,162.75,
0552B,92002,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,8630.82,
0552B,92002,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,,8640.24,8640.24,
0552B,92002,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,7162.44,,7162.44,6476.85,
0552B,92002,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,7998.48,,7998.48,3999.21,
0552B,92002,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,10552.8,,10552.8,9233.7,
0552B,92002,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,15449.76,,15449.76,13518.54,
0552B,92002,12300,RESIDENCIA PERSONAL FUNCIONARIO,3069.6,,3069.6,2649.0,
0552B,92002,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,27558.6,,27558.6,23196.6,
0552B,92002,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,27343.2,,27343.2,25247.1,
0552B,92002,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,206286.24,1600.0,207886.24,203793.29,
0552B,92002,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,4845.36,,4845.36,4812.57,
0552B,92002,15004,PRODUCTIVIDAD PERSONAL LABORAL,4557.24,,4557.24,4272.91,
0552B,92002,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,450.0,,450.0,,
0552B,92002,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",1350.0,,1350.0,423.9,
0552B,92002,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,,,,9372.14,
0552B,92002,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,13500.0,,13500.0,7637.2,
0552B,92002,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,11700.0,,11700.0,8229.4,
0552B,92002,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",6300.0,,6300.0,,
0552B,92002,21500,REPAR/MANTEN. MOBILIARIO,2700.0,,2700.0,,
0552B,92002,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,450.0,,450.0,95.4,
0552B,92002,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,3000.0,,3000.0,,
0552B,92002,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",450.0,,450.0,,
0552B,92002,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3645.0,,3645.0,2785.58,
0552B,92002,22104,VESTUARIO,1350.0,,1350.0,,
0552B,92002,22105,PRODUCTOS ALIMENTICIOS,450.0,,450.0,65.7,
0552B,92002,22109,ÚTILES Y HERRAMIENTAS,1485.0,,1485.0,,
0552B,92002,22110,PRODUCTOS DE LIMPIEZA Y ASEO,450.0,,450.0,,
0552B,92002,22199,OTROS SUMINISTROS,,,,36.62,
0552B,92002,22201,COMUNICACIONES POSTALES,450.0,,450.0,,
0552B,92002,22202,COMUNICACIONES TELEGRÁFICAS,450.0,,450.0,,
0552B,92002,22300,GASTOS DE TRANSPORTES,18000.0,,18000.0,15256.16,
0552B,92002,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1215.0,,1215.0,,
0552B,92002,22602,PUBLICIDAD Y PROPAGANDA,5400.0,,5400.0,1343.65,
0552B,92002,22606,"REUNIONES, CONFERENCIAS Y CURSOS",5377.9,,5377.9,,
0552B,92002,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,74000.0,264.0,74264.0,124206.51,
0552B,92002,22699,OTROS GASTOS DIVERSOS,43000.0,,43000.0,53880.13,
0552B,92002,22700,LIMPIEZA Y ASEO,8200.0,845.79,9045.79,845.79,
0552B,92002,22701,SEGURIDAD,17000.0,,17000.0,,
0552B,92002,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,23750.0,,23750.0,,
0552B,92002,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,450.0,,450.0,,
0552B,92002,23020,DIETAS DEL PERSONAL NO DIRECTIVO,2160.0,,2160.0,,
0552B,92002,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,2700.0,,2700.0,107.99,
0552C,23100,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,24300.0,,24300.0,26982.6,
0552C,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,350.0,,350.0,105.93,
0552C,23100,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",450.0,,450.0,,
0552C,23100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,912.74,
0552C,23100,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,250.0,,250.0,,
0552C,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,41.27,
0552C,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,136.0,,136.0,,
0552C,23100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,100.0,,100.0,,
0552C,23100,22300,GASTOS DE TRANSPORTES,470.0,,470.0,,
0552C,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,500.0,,500.0,991.09,
0552C,23100,22699,OTROS GASTOS DIVERSOS,12170.0,,12170.0,10246.56,
0552C,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1431.2,,1431.2,805.8,
0552C,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,9500.0,,9500.0,9500.0,
0552C,32301,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1200.0,,1200.0,,
0552C,32301,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",900.0,,900.0,,
0552C,32301,21500,REPAR/MANTEN. MOBILIARIO,529.5,,529.5,,
0552C,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,400.0,,400.0,,
0552C,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,799.93,
0552C,32301,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",800.0,,800.0,,
0552C,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1800.0,,1800.0,800.0,
0552C,32301,22109,ÚTILES Y HERRAMIENTAS,1350.0,,1350.0,,
0552C,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1350.0,,1350.0,586.78,
0552C,32301,22199,OTROS SUMINISTROS,500.0,,500.0,301.1,
0552C,32301,22300,GASTOS DE TRANSPORTES,4500.0,,4500.0,2999.14,
0552C,32301,22602,PUBLICIDAD Y PROPAGANDA,400.0,,400.0,,
0552C,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,640.0,,640.0,2700.0,
0552C,32301,22699,OTROS GASTOS DIVERSOS,7715.0,,7715.0,15022.87,
0552C,32301,23020,DIETAS DEL PERSONAL NO DIRECTIVO,400.0,,400.0,,
0552C,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,655.77,,655.77,,
0552C,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,,57888.0,40689.75,
0552C,92002,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0552C,92002,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,,,,2160.06,
0552C,92002,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,3790.44,,3790.44,4557.75,
0552C,92002,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,4383.36,,4383.36,2191.66,
0552C,92002,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,6995.04,,6995.04,8743.8,
0552C,92002,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,7724.88,3586.2,11311.08,11311.08,
