#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0552B,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,450.0,,450.0,,
0552B,32301,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",400.0,,400.0,,
0552B,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,400.0,,400.0,2000.0,
0552B,32301,22104,VESTUARIO,360.0,,360.0,,
0552B,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,400.0,,400.0,,
0552B,32301,22199,OTROS SUMINISTROS,630.0,,630.0,,
0552B,32301,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,4000.0,
0552B,32301,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1000.0,,1000.0,,
0552B,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",810.0,,810.0,,
0552B,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,9000.0,,9000.0,13316.05,
0552B,32301,22699,OTROS GASTOS DIVERSOS,4000.0,,4000.0,4500.0,
0552B,32301,22701,SEGURIDAD,810.0,,810.0,,
0552B,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1000.0,,1000.0,,
0552B,32301,23020,DIETAS DEL PERSONAL NO DIRECTIVO,450.0,,450.0,,
0552B,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,450.0,,450.0,,
0552B,92000,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,450.0,,450.0,,
0552B,92000,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",1350.0,,1350.0,,
0552B,92000,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,10000.0,,10000.0,9272.46,
0552B,92000,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,7500.0,,7500.0,9632.0,
0552B,92000,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,3065.0,,3065.0,9644.69,
0552B,92000,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",2300.0,,2300.0,,
0552B,92000,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,1700.0,,1700.0,558.09,
0552B,92000,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,450.0,,450.0,1225.1,
0552B,92000,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,,
0552B,92000,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",450.0,,450.0,,
0552B,92000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2907.0,-2050.73,856.27,382.89,
0552B,92000,22104,VESTUARIO,1350.0,,1350.0,580.89,
0552B,92000,22105,PRODUCTOS ALIMENTICIOS,450.0,,450.0,,
0552B,92000,22109,ÚTILES Y HERRAMIENTAS,1485.0,,1485.0,,
0552B,92000,22199,OTROS SUMINISTROS,500.0,,500.0,46.99,
0552B,92000,22201,COMUNICACIONES POSTALES,450.0,,450.0,,
0552B,92000,22300,GASTOS DE TRANSPORTES,12500.0,-1877.85,10622.15,9674.79,
0552B,92000,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1215.0,,1215.0,,
0552B,92000,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,,,,600.0,
0552B,92000,22602,PUBLICIDAD Y PROPAGANDA,3400.0,,3400.0,8815.0,
0552B,92000,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1390.0,,1390.0,,
0552B,92000,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,87000.0,,87000.0,88704.4,
0552B,92000,22699,OTROS GASTOS DIVERSOS,49550.0,,49550.0,60533.25,
0552B,92000,22700,LIMPIEZA Y ASEO,2200.0,,2200.0,981.0,
0552B,92000,22701,SEGURIDAD,2000.0,,2000.0,7495.42,
0552B,92000,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,2250.0,,2250.0,212.58,
0552B,92000,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,450.0,,450.0,,
0552B,92000,23020,DIETAS DEL PERSONAL NO DIRECTIVO,450.0,,450.0,,
0552B,92000,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,700.0,,700.0,89.05,
0552B,92000,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,,1877.85,1877.85,1877.85,
0552B,92000,62500,MOBILIARIO,,250.73,250.73,250.73,
0552B,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,,40000.0,40000.0,,
0552B,92400,78000,"TRANSF. CAPITAL FAMILIAS, INSTIT. NO LUCR",,1800.0,1800.0,1042.18,
0552C,23100,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,24300.0,,24300.0,24556.6,
0552C,23100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,632.27,
0552C,23100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,,,,102.18,
0552C,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,300.0,,300.0,461.1,
0552C,23100,22699,OTROS GASTOS DIVERSOS,5700.0,,5700.0,3913.65,
0552C,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,750.0,,750.0,1190.0,
0552C,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,9000.0,,9000.0,9000.0,
0552C,32301,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",100.0,,100.0,,
0552C,32301,21500,REPAR/MANTEN. MOBILIARIO,100.0,,100.0,,
0552C,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,50.0,,50.0,,
0552C,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,800.0,,800.0,899.97,
0552C,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,200.0,,200.0,,
0552C,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,700.0,,700.0,482.78,
0552C,32301,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,3000.0,
0552C,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,1700.0,,1700.0,300.0,
0552C,32301,22699,OTROS GASTOS DIVERSOS,12000.0,,12000.0,13965.66,
0552C,92400,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,,,,189.39,
0552C,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,200.0,,200.0,150.0,
0552C,92400,21500,REPAR/MANTEN. MOBILIARIO,100.0,,100.0,5.35,
0552C,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,200.0,,200.0,228.0,
0552C,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3000.0,,3000.0,,
0552C,92400,22104,VESTUARIO,900.0,,900.0,,
0552C,92400,22199,OTROS SUMINISTROS,10600.0,,10600.0,10005.71,
0552C,92400,22300,GASTOS DE TRANSPORTES,13000.0,,13000.0,4000.0,
0552C,92400,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,,,,55.12,
0552C,92400,22602,PUBLICIDAD Y PROPAGANDA,3000.0,,3000.0,4388.52,
0552C,92400,22606,"REUNIONES, CONFERENCIAS Y CURSOS",200.0,,200.0,,
0552C,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,81500.0,47700.0,129200.0,168301.53,
0552C,92400,22699,OTROS GASTOS DIVERSOS,40300.0,,40300.0,1922.8,
0552C,92400,22701,SEGURIDAD,12000.0,,12000.0,10000.0,
0552C,92400,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,3658.72,
0552C,92400,23020,DIETAS DEL PERSONAL NO DIRECTIVO,100.0,,100.0,,
0552C,92400,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,100.0,,100.0,,
0552C,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,100.0,,100.0,,
0552D,23100,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,360.0,,360.0,360.0,
0552D,23100,20500,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,4146.0,,4146.0,3648.23,
0552D,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,5.2,
0552D,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,1000.0,
0552D,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,1000.0,
0552D,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,2000.0,,2000.0,1992.8,
0552D,23100,22602,PUBLICIDAD Y PROPAGANDA,,,,530.72,
0552D,23100,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,13000.0,,13000.0,11382.48,
0552D,23100,22701,SEGURIDAD,807.0,,807.0,609.02,
0552D,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,600.0,,600.0,1148.06,
0552D,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,12000.0,,12000.0,12000.0,
0552D,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,300.0,,300.0,,
0552D,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,500.0,,500.0,,
0552D,32301,22300,GASTOS DE TRANSPORTES,1500.0,,1500.0,,
0552D,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,8000.0,,8000.0,12304.24,
0552D,32301,22699,OTROS GASTOS DIVERSOS,2000.0,,2000.0,,
0552D,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,250.0,,250.0,198.0,
0552D,92400,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,445.41,
0552D,92400,20500,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,3035.54,,3035.54,3196.34,
0552D,92400,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,20741.46,,20741.46,18971.06,
0552D,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,8000.0,,8000.0,4942.41,
0552D,92400,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",200.0,,200.0,,
0552D,92400,21500,REPAR/MANTEN. MOBILIARIO,300.0,,300.0,,
0552D,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,1829.88,
0552D,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,500.0,,500.0,,
0552D,92400,22104,VESTUARIO,1500.0,,1500.0,590.1,
0552D,92400,22109,ÚTILES Y HERRAMIENTAS,1000.0,,1000.0,,
0552D,92400,22110,PRODUCTOS DE LIMPIEZA Y ASEO,,,,93.74,
0552D,92400,22199,OTROS SUMINISTROS,,,,823.59,
0552D,92400,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,6154.83,
0552D,92400,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1000.0,,1000.0,318.0,
0552D,92400,22602,PUBLICIDAD Y PROPAGANDA,4000.0,,4000.0,6975.63,
0552D,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,90610.0,40000.0,130610.0,145535.89,
0552D,92400,22698,SOCIEDAD GENERAL DE AUTORES,1000.0,,1000.0,,
0552D,92400,22699,OTROS GASTOS DIVERSOS,2000.0,,2000.0,364.19,
0552D,92400,22701,SEGURIDAD,2000.0,,2000.0,1970.25,
0552D,92400,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,1391.0,
0552D,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,90000.0,-1200.0,88800.0,70392.98,
0552D,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,150.0,,150.0,75.7,
0552D,92400,62300,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",,,,588.85,
0552D,92400,62500,MOBILIARIO,4200.0,,4200.0,3503.49,
0552D,92400,64000,GASTOS EN INVERSIONES DE CARÁCTER INMATERIAL,800.0,,800.0,713.57,
0552E,23100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,900.0,,900.0,,
0552E,23100,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,4331.12,-3400.0,931.12,,
0552E,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,405.0,,405.0,,
0552E,23100,21500,REPAR/MANTEN. MOBILIARIO,405.0,,405.0,1124.66,
0552E,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,450.0,,450.0,288.7,
0552E,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1215.0,,1215.0,,
0552E,23100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,810.0,,810.0,,
0552E,23100,22300,GASTOS DE TRANSPORTES,3240.0,,3240.0,,
0552E,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1215.0,,1215.0,,
0552E,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",900.0,,900.0,,
0552E,23100,22699,OTROS GASTOS DIVERSOS,6570.0,,6570.0,9962.82,
0552E,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,810.0,,810.0,,
0552E,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,2025.0,,2025.0,2253.87,
0552E,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,13500.0,,13500.0,13425.0,
0552E,23100,62500,MOBILIARIO,,3400.0,3400.0,3330.91,
0552E,32301,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,225.0,,225.0,,
0552E,32301,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,900.0,,900.0,,
0552E,32301,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,630.0,,630.0,,
0552E,32301,21500,REPAR/MANTEN. MOBILIARIO,202.5,,202.5,,
0552E,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,562.5,,562.5,,
0552E,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,360.0,,360.0,,
0552E,32301,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",540.0,,540.0,,
0552E,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,202.5,,202.5,1349.25,
0552E,32301,22109,ÚTILES Y HERRAMIENTAS,810.0,,810.0,,
0552E,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,360.0,,360.0,359.62,
0552E,32301,22300,GASTOS DE TRANSPORTES,2250.0,,2250.0,,
0552E,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",864.41,,864.41,,
0552E,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,1994.4,,1994.4,214.0,
0552E,32301,22699,OTROS GASTOS DIVERSOS,8100.0,,8100.0,17234.98,
0552E,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,810.0,,810.0,,
0552E,32301,23020,DIETAS DEL PERSONAL NO DIRECTIVO,360.0,,360.0,,
0552E,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,270.0,,270.0,,
0552E,92400,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,500.0,,500.0,,
0552E,92400,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",540.0,,540.0,1414.8,
0552E,92400,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,810.0,,810.0,,
0552E,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1620.0,,1620.0,1394.63,
0552E,92400,21500,REPAR/MANTEN. MOBILIARIO,225.0,,225.0,,
0552E,92400,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,360.0,,360.0,,
0552E,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,315.0,,315.0,,
0552E,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1620.0,,1620.0,3531.7,
0552E,92400,22104,VESTUARIO,3600.0,,3600.0,,
0552E,92400,22199,OTROS SUMINISTROS,7650.0,,7650.0,17028.07,
0552E,92400,22201,COMUNICACIONES POSTALES,45.0,,45.0,,
0552E,92400,22300,GASTOS DE TRANSPORTES,13500.0,,13500.0,13721.85,
0552E,92400,22400,PRIMAS DE SEGUROS,180.0,,180.0,,
0552E,92400,22602,PUBLICIDAD Y PROPAGANDA,3060.0,,3060.0,4130.2,
0552E,92400,22606,"REUNIONES, CONFERENCIAS Y CURSOS",450.0,,450.0,,
0552E,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,62718.47,48500.0,111218.47,114658.03,
0552E,92400,22698,SOCIEDAD GENERAL DE AUTORES,450.0,,450.0,,
0552E,92400,22699,OTROS GASTOS DIVERSOS,53096.64,,53096.64,15023.28,
0552E,92400,22700,LIMPIEZA Y ASEO,432.77,,432.77,,
0552E,92400,22701,SEGURIDAD,1080.0,,1080.0,,
0552E,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1035.0,,1035.0,,
0552E,92400,23020,DIETAS DEL PERSONAL NO DIRECTIVO,450.0,,450.0,,
0552E,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,630.0,,630.0,,
0552E,92400,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",4250.0,-4250.0,,,
0552E,92400,62100,TERRENOS Y BIENES NATURALES,2500.0,,2500.0,,
0552E,92400,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,6000.0,,6000.0,,
0552E,92400,62300,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",3000.0,,3000.0,3183.25,
0552E,92400,62500,MOBILIARIO,3000.0,,3000.0,231.12,
0552E,92400,62600,EQUIPOS PARA PROCESOS DE INFORMACIÓN,5000.0,,5000.0,,
0552E,92404,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,400.0,,400.0,,
0552E,92404,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,1915.87,
0552E,92404,21500,REPAR/MANTEN. MOBILIARIO,720.0,,720.0,,
0552E,92404,22110,PRODUCTOS DE LIMPIEZA Y ASEO,360.0,,360.0,,
0552E,92404,22400,PRIMAS DE SEGUROS,900.0,,900.0,572.91,
0552E,92404,22606,"REUNIONES, CONFERENCIAS Y CURSOS",584.69,,584.69,,
0552E,92404,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,1800.0,,1800.0,2013.73,
0552E,92404,22699,OTROS GASTOS DIVERSOS,1800.0,,1800.0,1354.35,
0552E,92404,22700,LIMPIEZA Y ASEO,450.0,,450.0,,
0552E,92404,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,900.0,,900.0,,
0552E,92404,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",4250.0,-4250.0,,,
0552E,92404,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,15024.94,
0552E,92404,62500,MOBILIARIO,3000.0,,3000.0,4092.01,
0552E,92404,62600,EQUIPOS PARA PROCESOS DE INFORMACIÓN,4000.0,,4000.0,571.67,
0650A,17000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,53234.4,,53234.4,12624.09,
0650A,17000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,23015.52,,23015.52,,
0650A,17000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,,8640.24,,
0650A,17000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,14382.0,,14382.0,,
0650A,17000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,37389.02,,37389.02,5299.58,
0650A,17000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,49681.8,,49681.8,5708.15,
0650A,17000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,103299.84,-89194.56,14105.28,13080.19,
0650A,17000,12300,RESIDENCIA PERSONAL FUNCIONARIO,15272.64,,15272.64,1952.61,
0650A,17000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,12256.81,
0650A,17000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,13639.3,
0650A,17000,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,89714.8,,89714.8,34967.68,
0650A,17000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,32000.0,32000.0,236828.47,
0650A,43000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,,8640.24,,
0650A,43000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,14382.0,,14382.0,,
0650A,43000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,8805.58,,8805.58,,
0650A,43000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,11519.4,,11519.4,,
0650A,43000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,19595.52,-17140.2,2455.32,,
0650A,43000,12300,RESIDENCIA PERSONAL FUNCIONARIO,3673.92,,3673.92,,
0650A,43000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,17000.0,17000.0,63970.96,
0650A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,112055.76,300.0,112355.76,112173.1,
0650B,43200,44900,OTRAS SUBV. A ENTES PÚBL.SOC. MERCANTILES DE LA ENT. LOCAL,1125000.0,67500.0,1192500.0,1192500.0,
0651B,17000,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",6000.0,,6000.0,14870.21,
0651B,17000,20900,CÁNONES,16000.0,,16000.0,15385.6,
0651B,17000,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,25000.0,-2214.9,22785.1,,
0651B,17000,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",14000.0,,14000.0,11801.97,
0651B,17000,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,374.5,
0651B,17000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1500.0,,1500.0,,
0651B,17000,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,1219.8,
0651B,17000,22602,PUBLICIDAD Y PROPAGANDA,45000.0,3000.0,48000.0,48325.35,
0651B,17000,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,45000.0,6013.57,51013.57,47846.66,
0651B,17000,22699,OTROS GASTOS DIVERSOS,52085.54,10026.43,62111.97,52216.47,
0651B,17000,22700,LIMPIEZA Y ASEO,2409000.0,-40000.0,2369000.0,2322613.96,
0651B,17000,22701,SEGURIDAD,3500.0,2000.0,5500.0,4597.63,
0651B,17000,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,1860.0,1860.0,20629.6,
0651B,17000,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,379914.46,,379914.46,371109.25,
0651B,17000,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,674.71,
0651B,17000,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,809.94,
0651B,17000,60900,OTRAS INVERSIONES NUEVAS EN INFRAEST. Y BIENES DE USO GNRAL.,,4588.0,4588.0,4588.0,
0651B,17000,62909,OTRAS INVERSIONES NUEVAS,,54000.0,54000.0,53838.26,
0651B,17000,63300,"REPOSICIÓN DE MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",,2214.9,2214.9,2214.9,
0651C,43000,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,5686.0,,5686.0,,
0651C,43000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,720.0,,720.0,2180.21,
0651C,43000,22300,GASTOS DE TRANSPORTES,90.0,,90.0,,
0651C,43000,22602,PUBLICIDAD Y PROPAGANDA,4500.0,,4500.0,15978.32,
0651C,43000,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,2000.0,,2000.0,5376.93,
0651C,43000,22699,OTROS GASTOS DIVERSOS,39000.0,,39000.0,34305.68,
0651C,43000,22701,SEGURIDAD,500.0,,500.0,1701.3,
0651C,43000,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,23604.0,,23604.0,4610.35,
0651C,43000,48900,OTRAS TRANSFERENCIAS A FAMILIAS E INSTIT. SIN FINES DE LUCRO,3000.0,,3000.0,,
0651C,43000,48932,"OTRAS TRANSFERENCIAS """"REAL CLUB NÁUTICO DE GRAN CANARIA""""",17000.0,,17000.0,17000.0,
0750A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,58902.6,,58902.6,59856.92,
0750A,92000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,14417.65,,14417.65,13308.6,
0750A,92000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,-1000.0,10507.76,,
0750A,92000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,60481.68,,60481.68,60481.68,
0750A,92000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,21573.0,,21573.0,,
0750A,92000,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,901.06,
0750A,92000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,45670.35,,45670.35,36587.66,
0750A,92000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,61509.04,,61509.04,40136.69,
0750A,92000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,114992.64,-34959.36,80033.28,79220.16,
0750A,92000,12300,RESIDENCIA PERSONAL FUNCIONARIO,18062.82,,18062.82,11907.14,
0750A,92000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,16287.86,
0750A,92000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,19269.32,
0750A,92000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,25000.0,25000.0,60078.95,
0750A,93100,10100,RETRIBUCIONES BÁSICAS PERSONAL DIRECTIVO,318258.84,,318258.84,157167.19,
0750A,93100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,112014.05,,112014.05,75630.05,
0750A,93100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,103569.84,,103569.84,76965.88,
0750A,93100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,231126.42,,231126.42,135489.98,
0750A,93100,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,72509.25,,72509.25,,
0750A,93100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,200943.54,,200943.54,156450.58,
0750A,93100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,267921.02,,267921.02,238433.37,
0750A,93100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,521841.6,-205361.32,316480.28,317253.22,
