#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0550F,16900,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,,
0551A,16400,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,1177.68,,1177.68,1177.68,
0551A,16400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,538.65,,538.65,526.4,
0551A,16400,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",8880.75,5100.0,13980.75,8880.75,
0551A,16400,22699,OTROS GASTOS DIVERSOS,296762.21,60432.78,357194.99,357194.99,
0551A,16400,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,5116.74,
0551A,16400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,384.75,,384.75,380.25,
0551A,16400,35200,INTERESES DE DEMORA,53404.86,-5100.0,48304.86,44654.88,
0552A,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,270.0,,270.0,,
0552A,23100,21500,REPAR/MANTEN. MOBILIARIO,200.0,,200.0,1184.99,
0552A,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,,
0552A,23100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,,266.51,
0552A,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,,
0552A,23100,22300,GASTOS DE TRANSPORTES,1000.0,,1000.0,370.8,
0552A,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1350.0,,1350.0,,
0552A,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",2000.0,,2000.0,,
0552A,23100,22699,OTROS GASTOS DIVERSOS,8131.6,,8131.6,14077.17,
0552A,23100,22701,SEGURIDAD,4000.0,,4000.0,604.51,
0552A,23100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,500.0,,500.0,,
0552A,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,4150.0,,4150.0,4305.0,
0552A,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,11542.5,,11542.5,11412.0,
0552A,32301,21500,REPAR/MANTEN. MOBILIARIO,1000.0,,1000.0,695.25,
0552A,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1200.0,,1200.0,819.97,
0552A,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1800.0,,1800.0,1800.0,
0552A,32301,22104,VESTUARIO,200.0,,200.0,,
0552A,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,300.0,,300.0,587.69,
0552A,32301,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,,
0552A,32301,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,800.0,,800.0,,
0552A,32301,22602,PUBLICIDAD Y PROPAGANDA,500.0,,500.0,500.0,
0552A,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",9000.0,,9000.0,13632.36,
0552A,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,500.0,,500.0,,
0552A,32301,22699,OTROS GASTOS DIVERSOS,10024.62,,10024.62,10875.3,
0552A,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,257.5,,257.5,247.1,
0552A,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,600.0,,600.0,,
0552A,92002,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0552A,92002,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,5992.51,
0552A,92002,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,6581.64,
0552A,92002,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,5379.6,,5379.6,5164.81,
0552A,92002,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,9693.6,,9693.6,9973.29,
0552A,92002,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,12750.72,,12750.72,13070.57,
0552A,92002,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,18372.6,-333.79,18038.81,18038.81,
0552A,92002,12300,RESIDENCIA PERSONAL FUNCIONARIO,3835.68,,3835.68,3645.12,
0552A,92002,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,1339.4,
0552A,92002,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,1540.02,
0552A,92002,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,37712.4,,37712.4,37042.26,
0552A,92002,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,215488.68,-10273.43,205215.25,204010.27,
0552A,92400,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,,,,17999.54,
0552A,92400,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,55285.86,,55285.86,35916.17,
0552A,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,11351.75,,11351.75,7211.8,
0552A,92400,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",,,,1138.48,
0552A,92400,21500,REPAR/MANTEN. MOBILIARIO,500.0,,500.0,673.0,
0552A,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,,
0552A,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3000.0,,3000.0,6000.0,
0552A,92400,22104,VESTUARIO,1500.0,,1500.0,623.1,
0552A,92400,22109,ÚTILES Y HERRAMIENTAS,1000.0,,1000.0,,
0552A,92400,22199,OTROS SUMINISTROS,500.0,,500.0,,
0552A,92400,22300,GASTOS DE TRANSPORTES,30000.0,,30000.0,19945.27,
0552A,92400,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,100.0,,100.0,,
0552A,92400,22602,PUBLICIDAD Y PROPAGANDA,200.0,,200.0,1564.87,
0552A,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,52000.0,,52000.0,47404.43,
0552A,92400,22699,OTROS GASTOS DIVERSOS,70000.0,,70000.0,86283.29,
0552A,92400,22701,SEGURIDAD,3000.0,,3000.0,3875.91,
0552A,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1107.92,,1107.92,260.59,
0552A,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1500.0,,1500.0,1125.0,
0552A,92400,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",2080.0,,2080.0,2080.0,
0552B,23100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,900.0,,900.0,,
0552B,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,405.0,,405.0,86.65,
0552B,23100,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",450.0,,450.0,,
0552B,23100,21500,REPAR/MANTEN. MOBILIARIO,810.0,,810.0,900.84,
0552B,23100,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,405.0,,405.0,,
0552B,23100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",405.0,,405.0,,
0552B,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1620.0,,1620.0,1559.35,
0552B,23100,22300,GASTOS DE TRANSPORTES,2161.8,,2161.8,,
0552B,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1890.0,,1890.0,,
0552B,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",5670.0,,5670.0,2030.86,
0552B,23100,22699,OTROS GASTOS DIVERSOS,7470.0,,7470.0,3418.6,
0552B,23100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,7845.0,,7845.0,,
0552B,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,,
0552B,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1215.0,,1215.0,750.0,
0552B,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,13500.0,,13500.0,13050.0,
0552B,32301,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,450.0,,450.0,,
0552B,32301,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,648.0,,648.0,,
0552B,32301,21500,REPAR/MANTEN. MOBILIARIO,450.0,,450.0,96.3,
0552B,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,450.0,,450.0,,
0552B,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,,
0552B,32301,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",400.0,,400.0,,
0552B,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,400.0,,400.0,900.0,
0552B,32301,22104,VESTUARIO,360.0,,360.0,,
0552B,32301,22109,ÚTILES Y HERRAMIENTAS,630.0,,630.0,,
0552B,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,450.0,,450.0,,
0552B,32301,22199,OTROS SUMINISTROS,630.0,,630.0,,
0552B,32301,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,5631.22,
0552B,32301,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1000.0,,1000.0,,
0552B,32301,22602,PUBLICIDAD Y PROPAGANDA,,,,700.0,
0552B,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",810.0,,810.0,,
0552B,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,9072.0,,9072.0,13720.45,
0552B,32301,22699,OTROS GASTOS DIVERSOS,4000.0,-834.6,3165.4,4963.68,
0552B,32301,22701,SEGURIDAD,810.0,,810.0,,
0552B,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,2633.0,,2633.0,,
0552B,32301,23020,DIETAS DEL PERSONAL NO DIRECTIVO,450.0,,450.0,,
0552B,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,450.0,,450.0,,
0552B,32301,62500,MOBILIARIO,,834.6,834.6,,
0552B,92002,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0552B,92002,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,-4560.13,4080.11,4080.11,
0552B,92002,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,7162.44,-2332.82,4829.62,4829.62,
0552B,92002,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,7414.32,-1754.58,5659.74,5659.74,
0552B,92002,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,10552.8,-2784.77,7768.03,7768.03,
0552B,92002,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,11945.28,-3152.23,8793.05,8793.05,
0552B,92002,12300,RESIDENCIA PERSONAL FUNCIONARIO,3069.6,,3069.6,2337.47,
0552B,92002,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,27089.52,,27089.52,26809.72,
0552B,92002,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,24528.84,-904.52,23624.32,22850.4,
0552B,92002,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,163740.6,,163740.6,165526.45,
0552B,92002,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,450.0,,450.0,,
0552B,92002,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",1350.0,,1350.0,,
0552B,92002,20800,ARRENDAMIENTOS DE OTRO INMOVILIZADO MATERIAL,10000.0,,10000.0,12447.58,
0552B,92002,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,8500.0,,8500.0,9146.05,
0552B,92002,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,5065.0,,5065.0,5457.77,
0552B,92002,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",2300.0,-202.23,2097.77,,
0552B,92002,21500,REPAR/MANTEN. MOBILIARIO,1700.0,,1700.0,615.66,
0552B,92002,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,450.0,,450.0,73.24,
0552B,92002,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,,
0552B,92002,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",450.0,,450.0,,
0552B,92002,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3645.0,,3645.0,5945.01,
0552B,92002,22104,VESTUARIO,1350.0,,1350.0,,
0552B,92002,22105,PRODUCTOS ALIMENTICIOS,450.0,,450.0,,
0552B,92002,22109,ÚTILES Y HERRAMIENTAS,1485.0,,1485.0,,
0552B,92002,22110,PRODUCTOS DE LIMPIEZA Y ASEO,450.0,,450.0,,
0552B,92002,22199,OTROS SUMINISTROS,,,,79.22,
0552B,92002,22201,COMUNICACIONES POSTALES,450.0,,450.0,,
0552B,92002,22300,GASTOS DE TRANSPORTES,18000.0,,18000.0,10792.34,
0552B,92002,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1215.0,,1215.0,,
0552B,92002,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,,,,125.19,
0552B,92002,22602,PUBLICIDAD Y PROPAGANDA,1400.0,,1400.0,6326.37,
0552B,92002,22606,"REUNIONES, CONFERENCIAS Y CURSOS",2390.0,,2390.0,,
0552B,92002,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,90000.0,,90000.0,99725.22,
0552B,92002,22699,OTROS GASTOS DIVERSOS,54000.0,,54000.0,60736.14,
0552B,92002,22700,LIMPIEZA Y ASEO,8200.0,,8200.0,,
0552B,92002,22701,SEGURIDAD,5000.0,,5000.0,826.89,
0552B,92002,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,3750.0,,3750.0,,
0552B,92002,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,450.0,,450.0,,
0552B,92002,23020,DIETAS DEL PERSONAL NO DIRECTIVO,450.0,,450.0,,
0552B,92002,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,700.0,,700.0,117.06,
0552B,92002,62500,MOBILIARIO,,202.23,202.23,202.23,
0552C,23100,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,24300.0,,24300.0,27087.04,
0552C,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,350.0,,350.0,,
0552C,23100,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",50.0,,50.0,,
0552C,23100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,489.77,
0552C,23100,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,50.0,,50.0,,
0552C,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,29.43,
0552C,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,50.0,,50.0,,
0552C,23100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,50.0,,50.0,,
0552C,23100,22300,GASTOS DE TRANSPORTES,70.0,,70.0,,
0552C,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,500.0,,500.0,787.2,
0552C,23100,22699,OTROS GASTOS DIVERSOS,8930.28,,8930.28,6248.54,
0552C,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,100.0,,100.0,,
0552C,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,831.2,,831.2,387.05,
0552C,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,9500.0,,9500.0,9500.0,
0552C,32301,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",100.0,,100.0,680.0,
0552C,32301,21500,REPAR/MANTEN. MOBILIARIO,100.0,,100.0,,
0552C,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,100.0,,100.0,,
0552C,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,800.0,,800.0,1999.16,
0552C,32301,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",100.0,,100.0,,
0552C,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,249.0,
0552C,32301,22109,ÚTILES Y HERRAMIENTAS,100.0,,100.0,,
0552C,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1000.0,,1000.0,685.61,
0552C,32301,22199,OTROS SUMINISTROS,100.0,,100.0,,
0552C,32301,22300,GASTOS DE TRANSPORTES,4000.0,,4000.0,3000.0,
0552C,32301,22602,PUBLICIDAD Y PROPAGANDA,100.0,,100.0,,
0552C,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,1700.0,,1700.0,,
0552C,32301,22699,OTROS GASTOS DIVERSOS,12000.0,,12000.0,14585.96,
0552C,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,,57888.0,54528.87,
0552C,92002,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,9589.8,
0552C,92002,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,3790.44,,3790.44,3158.7,
0552C,92002,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,4091.28,,4091.28,4091.28,
0552C,92002,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,6995.04,,6995.04,10275.82,
0552C,92002,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,5972.64,-995.44,4977.2,4977.2,
0552C,92002,12300,RESIDENCIA PERSONAL FUNCIONARIO,1682.4,,1682.4,1402.0,
0552C,92002,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,25969.92,-12452.9,13517.02,13517.02,
0552C,92002,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,20922.48,-6457.3,14465.18,13023.11,
0552C,92002,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,,,3449.33,
0552C,92002,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,305443.56,,305443.56,306344.75,
0552C,92400,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,,,,6000.0,
0552C,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,200.0,,200.0,,
0552C,92400,21500,REPAR/MANTEN. MOBILIARIO,100.0,,100.0,,
0552C,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,200.0,,200.0,,
0552C,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,5250.0,,5250.0,4999.78,
0552C,92400,22103,COMBUSTIBLES Y CARBURANTES,,,,40.0,
0552C,92400,22104,VESTUARIO,900.0,,900.0,1356.2,
0552C,92400,22109,ÚTILES Y HERRAMIENTAS,100.0,,100.0,,
0552C,92400,22110,PRODUCTOS DE LIMPIEZA Y ASEO,100.0,,100.0,,
0552C,92400,22199,OTROS SUMINISTROS,10600.0,,10600.0,15672.0,
0552C,92400,22201,COMUNICACIONES POSTALES,100.0,,100.0,,
0552C,92400,22300,GASTOS DE TRANSPORTES,20000.0,,20000.0,12283.6,
0552C,92400,22602,PUBLICIDAD Y PROPAGANDA,5500.0,,5500.0,3983.07,
0552C,92400,22606,"REUNIONES, CONFERENCIAS Y CURSOS",2700.0,,2700.0,12.8,
0552C,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,81500.0,,81500.0,123406.0,
0552C,92400,22699,OTROS GASTOS DIVERSOS,41303.91,,41303.91,161.37,
0552C,92400,22701,SEGURIDAD,19000.0,,19000.0,12061.5,
0552C,92400,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,7513.63,
0552C,92400,23020,DIETAS DEL PERSONAL NO DIRECTIVO,100.0,,100.0,,
0552C,92400,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,100.0,,100.0,,
0552C,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,100.0,,100.0,15.25,
0552D,23100,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,360.0,,360.0,360.0,
0552D,23100,20500,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,7200.0,,7200.0,1294.41,
0552D,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,500.0,,500.0,399.9,
0552D,23100,21500,REPAR/MANTEN. MOBILIARIO,500.0,,500.0,491.61,
0552D,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1500.0,,1500.0,3800.0,
0552D,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2450.0,,2450.0,2450.0,
0552D,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,2200.0,,2200.0,1984.32,
0552D,23100,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,15000.0,,15000.0,17497.67,
0552D,23100,22699,OTROS GASTOS DIVERSOS,,,,,
0552D,23100,22701,SEGURIDAD,806.21,,806.21,979.18,
0552D,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,500.0,,500.0,,
0552D,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,773.95,,773.95,1734.99,
0552D,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,12825.0,,12825.0,12825.0,
0552D,32301,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,500.0,,500.0,,
0552D,32301,21500,REPAR/MANTEN. MOBILIARIO,500.0,,500.0,,
0552D,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,365.68,
0552D,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,500.0,,500.0,1500.0,
0552D,32301,22109,ÚTILES Y HERRAMIENTAS,200.0,,200.0,,
0552D,32301,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,1761.09,
0552D,32301,22602,PUBLICIDAD Y PROPAGANDA,500.0,,500.0,841.64,
0552D,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1600.0,,1600.0,,
0552D,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,10000.0,,10000.0,18251.98,
0552D,32301,22699,OTROS GASTOS DIVERSOS,5000.0,,5000.0,,
0552D,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,360.54,,360.54,213.62,
0552D,32301,23020,DIETAS DEL PERSONAL NO DIRECTIVO,150.0,,150.0,,
0552D,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,150.0,,150.0,,
0552D,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,59328.84,,59328.84,55969.71,
0552D,92002,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0552D,92002,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,,17280.48,18720.52,
0552D,92002,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,6581.64,
0552D,92002,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,10088.16,,10088.16,10176.58,
0552D,92002,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,14118.12,,14118.12,15763.69,
0552D,92002,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,19946.16,,19946.16,20580.89,
0552D,92002,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,25688.16,1125.36,26813.52,26813.52,
0552D,92002,12300,RESIDENCIA PERSONAL FUNCIONARIO,5466.72,,5466.72,5697.92,
0552D,92002,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,51760.08,-13228.58,38531.5,38531.5,
0552D,92002,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,46171.92,-10623.48,35548.44,35548.44,
0552D,92002,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,22469.16,,22469.16,21965.05,
0552D,92002,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,334413.72,-37646.0,296767.72,296591.0,
0552D,92400,20500,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,1776.2,,1776.2,2802.33,
0552D,92400,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,28000.0,-148.66,27851.34,27011.66,
0552D,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,10000.0,,10000.0,2327.14,
0552D,92400,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",400.0,,400.0,,
0552D,92400,21500,REPAR/MANTEN. MOBILIARIO,500.0,,500.0,732.51,
0552D,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,700.0,,700.0,955.41,
0552D,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1800.0,-1028.34,771.66,771.66,
0552D,92400,22104,VESTUARIO,1500.0,,1500.0,231.72,
0552D,92400,22109,ÚTILES Y HERRAMIENTAS,2000.0,,2000.0,,
0552D,92400,22199,OTROS SUMINISTROS,1000.0,,1000.0,3147.42,
0552D,92400,22300,GASTOS DE TRANSPORTES,5000.0,,5000.0,6585.5,
0552D,92400,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1480.0,,1480.0,65.0,
0552D,92400,22602,PUBLICIDAD Y PROPAGANDA,4500.0,,4500.0,8168.62,
0552D,92400,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1000.0,,1000.0,,
0552D,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,90000.0,20000.0,110000.0,117519.78,
0552D,92400,22698,SOCIEDAD GENERAL DE AUTORES,1433.13,,1433.13,,
0552D,92400,22699,OTROS GASTOS DIVERSOS,3000.0,,3000.0,405.47,
0552D,92400,22701,SEGURIDAD,2000.0,,2000.0,3583.21,
0552D,92400,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,3000.0,
0552D,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,91090.4,,91090.4,87480.92,
0552D,92400,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,150.0,,150.0,,
0552D,92400,23020,DIETAS DEL PERSONAL NO DIRECTIVO,150.0,,150.0,,
0552D,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,150.0,,150.0,48.2,
0552D,92400,60900,OTRAS INVERSIONES NUEVAS EN INFRAEST. Y BIENES DE USO GNRAL.,,1177.0,1177.0,1177.0,
0552D,92400,62500,MOBILIARIO,5557.5,,5557.5,5557.5,
0552E,23100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1800.0,,1800.0,,
0552E,23100,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,4812.35,,4812.35,,
0552E,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,450.0,,450.0,64.2,
